Index,g,spring_constant,moment_of_inertia,cup_mass,ball_mass,axle_distance,bungee_length_no_load,height_offset,pin_elevation,bungee_position,cup_elevation,firing_angle,release_angle,delta_g,delta_spring_constant,delta_moment_of_inertia,delta_cup_mass,delta_ball_mass,delta_axle_distance,delta_bungee_length_no_load,delta_height_offset,delta_pin_elevation,delta_bungee_position,delta_cup_elevation,delta_firing_angle,delta_release_angle,lateral_deviation_angle
616,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
617,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
618,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
619,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
620,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
621,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
622,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
623,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
624,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
625,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
626,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
627,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
628,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
629,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
630,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
631,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
632,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
633,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
634,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
635,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
636,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
637,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
638,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
639,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
640,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
641,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
642,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
643,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
644,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
645,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
646,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
647,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
648,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
649,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
650,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
651,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
652,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
653,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
654,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
655,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
656,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
657,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
658,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
659,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
660,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
661,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
662,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
663,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
664,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
665,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
666,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
667,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
668,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
669,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
670,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
671,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
672,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
673,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
674,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
675,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
676,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
677,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
678,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
679,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
680,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
681,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
682,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
683,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
684,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
685,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
686,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
687,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
688,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
689,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
690,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
691,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
692,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
693,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
694,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
695,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
696,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
697,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
698,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
699,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
700,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
701,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
702,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
703,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
704,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
705,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
706,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
707,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
708,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
709,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
710,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
711,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
712,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
713,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
714,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
715,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
716,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
717,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
718,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
719,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
720,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
721,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
722,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
723,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
724,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
725,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
726,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
727,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
728,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
729,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
730,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
